date,commune_id,day_rel,post,homicides,homicide_type,public_transport_users,night_lights,police_patrols,temperature_c,rain_mm
2020-03-29,3,8,1,2,sym,406,11.14626937375017,5,24.076460164679013,0.14857158525527359
2020-03-29,4,8,1,0,sym,496,14.234447528148932,6,24.076460164679013,0.14857158525527359
2020-03-29,5,8,1,1,asym,394,14.245910718804359,9,24.076460164679013,0.14857158525527359
2020-03-29,6,8,1,0,sym,404,13.234589280411765,7,24.076460164679013,0.14857158525527359
2020-03-29,7,8,1,1,sym,472,14.615443176519731,7,24.076460164679013,0.14857158525527359
2020-03-29,8,8,1,0,asym,466,12.711462471417146,6,24.076460164679013,0.14857158525527359
2020-03-29,9,8,1,0,asym,468,16.927520193311718,8,24.076460164679013,0.14857158525527359
2020-03-29,10,8,1,0,sym,599,12.792888562882212,7,24.076460164679013,0.14857158525527359
2020-03-29,11,8,1,2,sym,421,8.962969504901324,6,24.076460164679013,0.14857158525527359
2020-03-29,12,8,1,0,sym,324,11.383143620478478,6,24.076460164679013,0.14857158525527359
2020-03-29,13,8,1,1,asym,493,13.722913033325513,7,24.076460164679013,0.14857158525527359
2020-03-29,14,8,1,0,sym,347,13.747991513576986,4,24.076460164679013,0.14857158525527359
2020-03-29,15,8,1,0,sym,367,9.917726202391322,8,24.076460164679013,0.14857158525527359
2020-03-29,16,8,1,0,sym,479,13.069611635133747,13,24.076460164679013,0.14857158525527359
2020-03-29,17,8,1,0,sym,364,14.820102642524564,5,24.076460164679013,0.14857158525527359
2020-03-29,18,8,1,0,asym,440,11.61238243553862,5,24.076460164679013,0.14857158525527359
2020-03-29,19,8,1,1,sym,412,12.029438926912285,8,24.076460164679013,0.14857158525527359
2020-03-29,20,8,1,1,sym,416,12.29306723325088,7,24.076460164679013,0.14857158525527359
2020-03-29,21,8,1,0,sym,491,14.412495054980518,7,24.076460164679013,0.14857158525527359
2020-03-29,22,8,1,2,sym,501,11.562646866524746,6,24.076460164679013,0.14857158525527359
2020-03-30,1,9,1,0,sym,433,12.894858162546655,7,25.100885106288462,1.3777585057123427
2020-03-30,2,9,1,0,asym,488,15.249905906850717,8,25.100885106288462,1.3777585057123427
2020-03-30,3,9,1,0,sym,407,13.18041837692984,8,25.100885106288462,1.3777585057123427
2020-03-30,4,9,1,1,asym,199,15.077399683516783,5,25.100885106288462,1.3777585057123427
2020-03-30,5,9,1,0,asym,401,12.598750055811738,6,25.100885106288462,1.3777585057123427
2020-03-30,6,9,1,0,sym,514,14.728021457232872,10,25.100885106288462,1.3777585057123427
2020-03-30,7,9,1,0,sym,357,14.623030780886134,10,25.100885106288462,1.3777585057123427
2020-03-30,8,9,1,0,asym,499,12.996102816331765,12,25.100885106288462,1.3777585057123427
2020-03-30,9,9,1,1,sym,555,12.34313773812893,4,25.100885106288462,1.3777585057123427
2020-03-30,10,9,1,1,sym,405,12.15126143133713,5,25.100885106288462,1.3777585057123427
2020-03-30,11,9,1,1,asym,404,11.608903786587245,6,25.100885106288462,1.3777585057123427
2020-03-30,12,9,1,0,sym,467,13.07717192939218,6,25.100885106288462,1.3777585057123427
2020-03-30,13,9,1,0,sym,454,9.36322822294691,10,25.100885106288462,1.3777585057123427
2020-03-30,14,9,1,0,asym,441,11.388221619944956,9,25.100885106288462,1.3777585057123427
2020-03-30,15,9,1,1,sym,555,13.46214719159139,8,25.100885106288462,1.3777585057123427
2020-03-30,16,9,1,0,asym,370,12.410287313034562,7,25.100885106288462,1.3777585057123427
2020-03-30,17,9,1,1,asym,594,9.733513751074243,7,25.100885106288462,1.3777585057123427
2020-03-30,18,9,1,2,sym,568,13.771702094964276,7,25.100885106288462,1.3777585057123427
2020-03-30,19,9,1,0,asym,402,11.895266304684855,6,25.100885106288462,1.3777585057123427
2020-03-30,20,9,1,2,asym,394,7.073190896924723,8,25.100885106288462,1.3777585057123427
2020-03-30,21,9,1,0,asym,469,13.427890407772733,10,25.100885106288462,1.3777585057123427
2020-03-30,22,9,1,0,asym,292,11.720958885826832,9,25.100885106288462,1.3777585057123427
2020-03-31,1,10,1,0,asym,508,10.335815521347788,9,24.06389386448577,1.21379175295514
2020-03-31,2,10,1,1,sym,374,13.45938530655581,6,24.06389386448577,1.21379175295514
2020-03-31,3,10,1,0,asym,442,12.282294138121149,8,24.06389386448577,1.21379175295514
2020-03-31,4,10,1,1,sym,515,11.46416325293367,8,24.06389386448577,1.21379175295514
2020-03-31,5,10,1,3,sym,432,13.63731179545152,9,24.06389386448577,1.21379175295514
2020-03-31,6,10,1,1,sym,483,12.43931627087809,7,24.06389386448577,1.21379175295514
2020-03-31,7,10,1,0,sym,377,14.172115873379063,8,24.06389386448577,1.21379175295514
2020-03-31,8,10,1,2,sym,521,11.672959194842576,5,24.06389386448577,1.21379175295514
2020-03-31,9,10,1,0,sym,417,11.995506364113927,4,24.06389386448577,1.21379175295514
2020-03-31,10,10,1,1,sym,420,12.568071474509734,11,24.06389386448577,1.21379175295514
2020-03-31,11,10,1,0,sym,519,10.820496606617425,6,24.06389386448577,1.21379175295514
2020-03-31,12,10,1,1,asym,416,11.889865145015962,5,24.06389386448577,1.21379175295514
2020-03-31,13,10,1,1,sym,335,12.089225334720535,4,24.06389386448577,1.21379175295514
2020-03-31,14,10,1,0,sym,371,9.06697648899572,6,24.06389386448577,1.21379175295514
2020-03-31,15,10,1,0,sym,440,9.632653588215742,8,24.06389386448577,1.21379175295514
2020-03-31,16,10,1,2,sym,285,12.526798322408958,7,24.06389386448577,1.21379175295514
2020-03-31,17,10,1,0,sym,481,9.878160292983956,6,24.06389386448577,1.21379175295514
2020-03-31,18,10,1,1,sym,589,13.530201741182958,7,24.06389386448577,1.21379175295514
2020-03-31,19,10,1,0,asym,286,11.259715439375855,8,24.06389386448577,1.21379175295514
2020-03-31,20,10,1,1,asym,521,11.729659790286458,5,24.06389386448577,1.21379175295514
2020-03-31,21,10,1,0,sym,583,11.958014453534679,8,24.06389386448577,1.21379175295514
2020-03-31,22,10,1,0,asym,349,9.600185342642236,5,24.06389386448577,1.21379175295514
2020-04-01,1,11,1,1,asym,388,12.351961863764165,8,24.570150991589244,1.535778632418114
2020-04-01,2,11,1,3,asym,516,12.403412102049117,5,24.570150991589244,1.535778632418114
2020-04-01,3,11,1,0,asym,532,13.798237398443872,9,24.570150991589244,1.535778632418114
2020-04-01,4,11,1,0,asym,375,14.249706374776835,10,24.570150991589244,1.535778632418114
2020-04-01,5,11,1,1,asym,601,13.555443830938298,10,24.570150991589244,1.535778632418114
2020-04-01,6,11,1,0,sym,489,11.845377500900451,9,24.570150991589244,1.535778632418114
2020-04-01,7,11,1,1,asym,442,14.490428253875551,7,24.570150991589244,1.535778632418114
2020-04-01,8,11,1,1,asym,469,9.10170331160344,7,24.570150991589244,1.535778632418114
2020-04-01,9,11,1,1,asym,569,6.730004186889895,7,24.570150991589244,1.535778632418114
2020-04-01,10,11,1,1,sym,503,12.286921358298837,10,24.570150991589244,1.535778632418114
2020-04-01,11,11,1,1,asym,422,15.45920114292435,5,24.570150991589244,1.535778632418114
2020-04-01,12,11,1,0,sym,472,11.48535471313016,8,24.570150991589244,1.535778632418114
2020-04-01,13,11,1,4,asym,415,16.130658603020613,6,24.570150991589244,1.535778632418114
2020-04-01,14,11,1,0,sym,389,11.373336752784253,7,24.570150991589244,1.535778632418114
2020-04-01,15,11,1,1,sym,596,12.185384082622326,5,24.570150991589244,1.535778632418114
2020-04-01,16,11,1,1,sym,469,10.904558574880522,7,24.570150991589244,1.535778632418114
2020-04-01,17,11,1,1,sym,430,14.995624438835572,5,24.570150991589244,1.535778632418114
2020-04-01,18,11,1,1,sym,471,12.08019662604015,8,24.570150991589244,1.535778632418114
2020-04-01,19,11,1,1,asym,386,11.952810252553508,6,24.570150991589244,1.535778632418114
2020-04-01,20,11,1,0,sym,368,12.679834601137038,5,24.570150991589244,1.535778632418114
2020-04-01,21,11,1,1,asym,440,13.109193837740314,5,24.570150991589244,1.535778632418114
2020-04-01,22,11,1,0,sym,619,13.211915355246344,5,24.570150991589244,1.535778632418114
2020-04-02,1,12,1,1,sym,486,10.26213655309145,7,25.0764422222158,0
2020-04-02,2,12,1,2,sym,510,10.697274062404107,11,25.0764422222158,0
2020-04-02,3,12,1,1,asym,412,11.847272874246672,7,25.0764422222158,0
2020-04-02,4,12,1,1,sym,493,10.101565610463739,11,25.0764422222158,0
2020-04-02,5,12,1,0,sym,487,10.255326728761975,9,25.0764422222158,0
2020-04-02,6,12,1,0,asym,541,12.366941406047955,9,25.0764422222158,0
2020-04-02,7,12,1,1,asym,424,10.270124025491784,7,25.0764422222158,0
2020-04-02,8,12,1,0,sym,602,12.97994840288829,8,25.0764422222158,0
2020-04-02,9,12,1,1,sym,447,14.066775201748026,6,25.0764422222158,0
2020-04-02,10,12,1,1,sym,284,9.993580353713268,5,25.0764422222158,0
2020-04-02,11,12,1,1,sym,509,13.001526992669172,5,25.0764422222158,0
2020-04-02,12,12,1,2,sym,446,11.84900340354055,11,25.0764422222158,0
2020-04-02,13,12,1,0,asym,453,8.686997224875679,8,25.0764422222158,0
2020-04-02,14,12,1,1,asym,401,11.80755221468375,10,25.0764422222158,0
2020-04-02,15,12,1,0,sym,579,9.399768903681164,4,25.0764422222158,0
2020-04-02,16,12,1,0,sym,321,12.8244104795876,7,25.0764422222158,0
2020-04-02,17,12,1,1,sym,596,14.813687152312443,9,25.0764422222158,0
2020-04-02,18,12,1,2,sym,534,10.809622758358243,9,25.0764422222158,0
2020-04-02,19,12,1,2,asym,379,12.811312561609698,7,25.0764422222158,0
2020-04-02,20,12,1,0,asym,446,13.7854069027179,9,25.0764422222158,0
2020-04-02,21,12,1,0,sym,434,10.566340354054562,9,25.0764422222158,0
2020-04-02,22,12,1,0,asym,362,10.394509603272612,5,25.0764422222158,0
2020-04-03,1,13,1,1,asym,573,10.85002657171243,8,24.31770104498766,0
2020-04-03,2,13,1,0,asym,459,15.217174996402337,11,24.31770104498766,0
2020-04-03,3,13,1,0,sym,576,15.105110022438698,8,24.31770104498766,0
2020-04-03,4,13,1,1,sym,459,8.111822931606135,9,24.31770104498766,0
2020-04-03,5,13,1,0,asym,294,12.399394674800854,8,24.31770104498766,0
2020-04-03,6,13,1,0,asym,248,13.378962460111595,8,24.31770104498766,0
2020-04-03,7,13,1,0,sym,375,16.09638209516556,5,24.31770104498766,0
2020-04-03,8,13,1,1,sym,490,11.136517438549324,11,24.31770104498766,0
2020-04-03,9,13,1,0,asym,354,10.623722606201524,6,24.31770104498766,0
2020-04-03,10,13,1,1,asym,451,13.243338780382539,14,24.31770104498766,0
2020-04-03,11,13,1,0,sym,428,8.555443187461222,7,24.31770104498766,0
2020-04-03,12,13,1,2,asym,495,11.22921069794674,6,24.31770104498766,0
2020-04-03,13,13,1,1,asym,511,12.37935293908019,4,24.31770104498766,0
2020-04-03,14,13,1,0,sym,560,12.462406030672556,10,24.31770104498766,0
2020-04-03,15,13,1,3,sym,415,10.658565362669659,5,24.31770104498766,0
2020-04-03,16,13,1,0,sym,369,15.088809914154696,5,24.31770104498766,0
2020-04-03,17,13,1,0,sym,405,9.297508086940724,11,24.31770104498766,0
2020-04-03,18,13,1,2,asym,474,8.878564924652519,7,24.31770104498766,0
2020-04-03,19,13,1,1,sym,287,10.228487886723492,5,24.31770104498766,0
2020-04-03,20,13,1,0,sym,390,12.304996264910962,9,24.31770104498766,0
2020-04-03,21,13,1,0,sym,281,9.87311622422579,6,24.31770104498766,0
2020-04-03,22,13,1,1,sym,471,16.702002604703512,9,24.31770104498766,0
2020-04-04,1,14,1,1,sym,334,11.869168232331154,9,24.401561326967617,0.22248909866621958
2020-04-04,2,14,1,0,asym,440,14.188949693513472,9,24.401561326967617,0.22248909866621958
2020-04-04,3,14,1,1,sym,438,11.058006705698302,9,24.401561326967617,0.22248909866621958
2020-04-04,4,14,1,0,sym,428,16.33300202240838,7,24.401561326967617,0.22248909866621958
2020-04-04,5,14,1,0,sym,515,12.666208255837295,6,24.401561326967617,0.22248909866621958
2020-04-04,6,14,1,0,sym,397,9.006970429762116,5,24.401561326967617,0.22248909866621958
2020-04-04,7,14,1,1,asym,495,13.988026298924112,6,24.401561326967617,0.22248909866621958
2020-04-04,8,14,1,0,sym,427,13.131090905313247,8,24.401561326967617,0.22248909866621958
2020-04-04,9,14,1,2,sym,468,12.560452198032488,9,24.401561326967617,0.22248909866621958
2020-04-04,10,14,1,0,sym,496,10.345294755166016,8,24.401561326967617,0.22248909866621958
2020-04-04,11,14,1,1,sym,406,9.36508807519231,8,24.401561326967617,0.22248909866621958
2020-04-04,12,14,1,0,asym,478,12.667053387198454,8,24.401561326967617,0.22248909866621958
2020-04-04,13,14,1,0,asym,635,12.88323594279305,4,24.401561326967617,0.22248909866621958
2020-04-04,14,14,1,0,sym,406,10.292569400860003,6,24.401561326967617,0.22248909866621958
2020-04-04,15,14,1,4,sym,362,9.666854734992683,9,24.401561326967617,0.22248909866621958
2020-04-04,16,14,1,2,asym,559,10.21393509988654,8,24.401561326967617,0.22248909866621958
2020-04-04,17,14,1,0,sym,462,13.562266224745269,6,24.401561326967617,0.22248909866621958
2020-04-04,18,14,1,1,asym,531,12.320165378937697,6,24.401561326967617,0.22248909866621958
2020-04-04,19,14,1,2,asym,632,14.83849961737289,9,24.401561326967617,0.22248909866621958
2020-04-04,20,14,1,2,sym,497,14.56955697193278,8,24.401561326967617,0.22248909866621958
2020-04-04,21,14,1,1,sym,525,8.893089428211697,6,24.401561326967617,0.22248909866621958
2020-04-04,22,14,1,0,sym,278,11.674194123848627,10,24.401561326967617,0.22248909866621958
2020-04-05,1,15,1,0,sym,592,14.033876370634431,10,24.431771534459997,3.7234117522537336
2020-04-05,2,15,1,0,sym,502,13.401881378041775,8,24.431771534459997,3.7234117522537336
2020-04-05,3,15,1,0,sym,555,11.482172947300713,9,24.431771534459997,3.7234117522537336
2020-04-05,4,15,1,2,asym,590,9.99446533399275,7,24.431771534459997,3.7234117522537336
2020-04-05,5,15,1,0,sym,284,13.761572119249113,9,24.431771534459997,3.7234117522537336
2020-04-05,6,15,1,0,asym,310,9.540933318295792,7,24.431771534459997,3.7234117522537336
2020-04-05,7,15,1,0,asym,436,13.523055705849398,9,24.431771534459997,3.7234117522537336
2020-04-05,8,15,1,0,sym,500,12.221986879487298,8,24.431771534459997,3.7234117522537336
2020-04-05,9,15,1,0,sym,379,11.402143545958852,9,24.431771534459997,3.7234117522537336
2020-04-05,10,15,1,0,sym,417,11.388936485381985,6,24.431771534459997,3.7234117522537336
2020-04-05,11,15,1,0,sym,468,10.841767273961006,11,24.431771534459997,3.7234117522537336
2020-04-05,12,15,1,1,sym,302,12.718423761932891,7,24.431771534459997,3.7234117522537336
2020-04-05,13,15,1,0,sym,503,10.906928123053543,8,24.431771534459997,3.7234117522537336
2020-04-05,14,15,1,0,sym,452,9.942237082905496,3,24.431771534459997,3.7234117522537336
2020-04-05,15,15,1,1,sym,423,10.016704329792107,9,24.431771534459997,3.7234117522537336
2020-04-05,16,15,1,1,sym,389,12.158974945263799,7,24.431771534459997,3.7234117522537336
2020-04-05,17,15,1,2,sym,502,14.91089103800018,7,24.431771534459997,3.7234117522537336
2020-04-05,18,15,1,2,sym,468,11.236199411489139,7,24.431771534459997,3.7234117522537336
2020-04-05,19,15,1,0,sym,354,15.515021103546726,7,24.431771534459997,3.7234117522537336
2020-04-05,20,15,1,1,sym,448,15.933807140619582,8,24.431771534459997,3.7234117522537336
2020-04-05,21,15,1,1,sym,406,11.093944535269403,4,24.431771534459997,3.7234117522537336
2020-04-05,22,15,1,1,asym,472,12.858821864638845,9,24.431771534459997,3.7234117522537336
2020-04-06,1,16,1,0,asym,370,13.588534065353018,8,25.10492467057611,0.539847189081156
2020-04-06,2,16,1,1,asym,355,11.108549299451566,8,25.10492467057611,0.539847189081156
2020-04-06,3,16,1,1,asym,410,12.778026725258847,8,25.10492467057611,0.539847189081156
2020-04-06,4,16,1,1,asym,348,9.444958637485144,5,25.10492467057611,0.539847189081156
2020-04-06,5,16,1,1,sym,419,12.768065147926896,5,25.10492467057611,0.539847189081156
2020-04-06,6,16,1,0,asym,419,10.466396832382875,6,25.10492467057611,0.539847189081156
2020-04-06,7,16,1,2,asym,441,10.729087301335971,5,25.10492467057611,0.539847189081156
2020-04-06,8,16,1,0,sym,453,12.65704208480652,10,25.10492467057611,0.539847189081156
2020-04-06,9,16,1,0,sym,364,9.99570626035657,6,25.10492467057611,0.539847189081156
2020-04-06,10,16,1,0,sym,417,12.162307087649587,9,25.10492467057611,0.539847189081156
2020-04-06,11,16,1,2,sym,523,14.714422241745309,5,25.10492467057611,0.539847189081156
2020-04-06,12,16,1,3,asym,327,10.82159332894415,8,25.10492467057611,0.539847189081156
2020-04-06,13,16,1,0,sym,427,12.305855085495956,6,25.10492467057611,0.539847189081156
2020-04-06,14,16,1,2,asym,421,12.661375670846917,9,25.10492467057611,0.539847189081156
2020-04-06,15,16,1,1,asym,568,15.31303364961818,6,25.10492467057611,0.539847189081156
2020-04-06,16,16,1,0,asym,437,11.278609065880895,10,25.10492467057611,0.539847189081156
2020-04-06,17,16,1,0,sym,379,11.39348175968318,5,25.10492467057611,0.539847189081156
2020-04-06,18,16,1,1,asym,458,13.599038002879439,8,25.10492467057611,0.539847189081156
2020-04-06,19,16,1,0,sym,439,10.455393767910815,8,25.10492467057611,0.539847189081156
2020-04-06,20,16,1,0,sym,495,11.308829910249575,5,25.10492467057611,0.539847189081156
2020-04-06,21,16,1,2,asym,467,11.270613315816279,8,25.10492467057611,0.539847189081156
2020-04-06,22,16,1,0,asym,457,13.455499465235631,6,25.10492467057611,0.539847189081156
2020-04-07,1,17,1,0,sym,439,15.913548480494534,10,24.762933150644304,0.28491249175206423
2020-04-07,2,17,1,1,sym,509,12.447884362486697,8,24.762933150644304,0.28491249175206423
2020-04-07,3,17,1,1,asym,487,11.201733310459344,7,24.762933150644304,0.28491249175206423
2020-04-07,4,17,1,2,sym,362,13.255442375236397,4,24.762933150644304,0.28491249175206423
2020-04-07,5,17,1,1,sym,459,12.886073927418751,9,24.762933150644304,0.28491249175206423
2020-04-07,6,17,1,0,asym,412,11.182075701387598,6,24.762933150644304,0.28491249175206423
2020-04-07,7,17,1,1,sym,515,12.718763911544535,8,24.762933150644304,0.28491249175206423
2020-04-07,8,17,1,0,asym,356,16.079077816042254,7,24.762933150644304,0.28491249175206423
2020-04-07,9,17,1,0,asym,542,11.387593769163884,4,24.762933150644304,0.28491249175206423
2020-04-07,10,17,1,1,sym,243,11.951122412421212,7,24.762933150644304,0.28491249175206423
2020-04-07,11,17,1,1,asym,378,13.890982265008848,11,24.762933150644304,0.28491249175206423
2020-04-07,12,17,1,0,asym,326,15.312741127568282,8,24.762933150644304,0.28491249175206423
2020-04-07,13,17,1,2,asym,364,12.76899077807416,8,24.762933150644304,0.28491249175206423
2020-04-07,14,17,1,1,sym,369,13.73641175907686,12,24.762933150644304,0.28491249175206423
2020-04-07,15,17,1,1,asym,335,15.320004348777195,6,24.762933150644304,0.28491249175206423
2020-04-07,16,17,1,0,sym,301,14.120457463144303,8,24.762933150644304,0.28491249175206423
2020-04-07,17,17,1,2,sym,533,15.386111893672616,6,24.762933150644304,0.28491249175206423
2020-04-07,18,17,1,2,sym,468,8.698138288892027,6,24.762933150644304,0.28491249175206423
2020-04-07,19,17,1,0,sym,325,12.613502089745847,4,24.762933150644304,0.28491249175206423
2020-04-07,20,17,1,0,asym,450,10.544106310935563,7,24.762933150644304,0.28491249175206423
2020-04-07,21,17,1,0,sym,397,9.175510196462138,7,24.762933150644304,0.28491249175206423
2020-04-07,22,17,1,2,sym,433,9.25911501139029,8,24.762933150644304,0.28491249175206423
2020-04-08,1,18,1,1,asym,480,12.312305102054985,5,24.75956030339749,0
2020-04-08,2,18,1,1,sym,626,10.434329164020568,9,24.75956030339749,0
2020-04-08,3,18,1,2,sym,623,12.547688712680195,7,24.75956030339749,0
2020-04-08,4,18,1,1,sym,409,10.927085125320268,2,24.75956030339749,0
2020-04-08,5,18,1,1,asym,355,10.734644324612047,8,24.75956030339749,0
2020-04-08,6,18,1,3,sym,482,8.24903793258345,6,24.75956030339749,0
2020-04-08,7,18,1,0,sym,546,12.66915922118868,7,24.75956030339749,0
2020-04-08,8,18,1,1,sym,408,12.436633721964741,9,24.75956030339749,0
2020-04-08,9,18,1,0,sym,338,14.40067626357814,3,24.75956030339749,0
2020-04-08,10,18,1,1,sym,324,11.00580260292706,6,24.75956030339749,0
2020-04-08,11,18,1,0,asym,459,11.835231852488423,7,24.75956030339749,0
2020-04-08,12,18,1,1,asym,292,14.533552848132723,8,24.75956030339749,0
2020-04-08,13,18,1,1,sym,444,10.829420037508605,4,24.75956030339749,0
2020-04-08,14,18,1,0,asym,351,10.439230581335828,10,24.75956030339749,0
2020-04-08,15,18,1,1,sym,551,11.529381001705143,8,24.75956030339749,0
2020-04-08,16,18,1,0,asym,501,11.818780140831521,4,24.75956030339749,0
2020-04-08,17,18,1,0,sym,370,10.595185991209366,6,24.75956030339749,0
2020-04-08,18,18,1,0,asym,260,13.983692993169289,2,24.75956030339749,0
2020-04-08,19,18,1,0,sym,411,10.450814870047328,11,24.75956030339749,0
2020-04-08,20,18,1,0,sym,377,15.054092700930926,9,24.75956030339749,0
2020-04-08,21,18,1,0,sym,254,14.574246862696528,8,24.75956030339749,0
2020-04-08,22,18,1,1,asym,572,10.31413395143696,6,24.75956030339749,0
2020-04-09,1,19,1,3,sym,458,12.713950052792681,8,24.93443125406607,1.8822357061981916
2020-04-09,2,19,1,0,sym,399,11.767885163898185,10,24.93443125406607,1.8822357061981916
2020-04-09,3,19,1,1,sym,442,14.145047443812556,5,24.93443125406607,1.8822357061981916
2020-04-09,4,19,1,0,sym,473,9.181722429663807,9,24.93443125406607,1.8822357061981916
2020-04-09,5,19,1,2,sym,368,11.493801099373888,11,24.93443125406607,1.8822357061981916
2020-04-09,6,19,1,1,sym,437,14.055123224045147,12,24.93443125406607,1.8822357061981916
2020-04-09,7,19,1,1,asym,366,9.837263109296632,8,24.93443125406607,1.8822357061981916
2020-04-09,8,19,1,0,sym,502,11.962834482618069,7,24.93443125406607,1.8822357061981916
2020-04-09,9,19,1,2,sym,453,10.677229003088893,5,24.93443125406607,1.8822357061981916
2020-04-09,10,19,1,1,sym,390,9.011797713644729,6,24.93443125406607,1.8822357061981916
2020-04-09,11,19,1,1,sym,456,12.43367383472756,3,24.93443125406607,1.8822357061981916
2020-04-09,12,19,1,1,asym,337,8.995591901659207,5,24.93443125406607,1.8822357061981916
2020-04-09,13,19,1,0,sym,608,11.82238997131688,9,24.93443125406607,1.8822357061981916
2020-04-09,14,19,1,0,sym,462,11.768173591681085,8,24.93443125406607,1.8822357061981916
2020-04-09,15,19,1,2,asym,399,12.114491473848135,11,24.93443125406607,1.8822357061981916
2020-04-09,16,19,1,1,asym,474,8.806161089969397,8,24.93443125406607,1.8822357061981916
2020-04-09,17,19,1,0,asym,461,11.161973598198221,9,24.93443125406607,1.8822357061981916
2020-04-09,18,19,1,1,sym,391,7.633436525055959,6,24.93443125406607,1.8822357061981916
2020-04-09,19,19,1,0,asym,514,12.299703558572327,6,24.93443125406607,1.8822357061981916
2020-04-09,20,19,1,0,sym,457,16.46876950449402,9,24.93443125406607,1.8822357061981916
2020-04-09,21,19,1,1,asym,427,9.751693205215762,9,24.93443125406607,1.8822357061981916
2020-04-09,22,19,1,1,asym,323,12.704206325883728,8,24.93443125406607,1.8822357061981916
2020-04-10,1,20,1,0,asym,512,12.988867441551722,11,25.991798188682242,3.3083020994099366
2020-04-10,2,20,1,0,asym,434,9.772863593144589,7,25.991798188682242,3.3083020994099366
2020-04-10,3,20,1,1,sym,453,7.087909790803129,8,25.991798188682242,3.3083020994099366
2020-04-10,4,20,1,2,sym,407,12.77576095055736,9,25.991798188682242,3.3083020994099366
2020-04-10,5,20,1,1,sym,594,14.053824502946338,8,25.991798188682242,3.3083020994099366
2020-04-10,6,20,1,1,asym,418,10.434627418714904,8,25.991798188682242,3.3083020994099366
2020-04-10,7,20,1,2,asym,452,9.399083072145238,7,25.991798188682242,3.3083020994099366
2020-04-10,8,20,1,0,sym,455,9.643782066572301,6,25.991798188682242,3.3083020994099366
2020-04-10,9,20,1,1,asym,278,9.26501489053524,3,25.991798188682242,3.3083020994099366
2020-04-10,10,20,1,0,sym,390,13.575681617887083,7,25.991798188682242,3.3083020994099366
2020-04-10,11,20,1,3,asym,565,11.090471334173774,8,25.991798188682242,3.3083020994099366
2020-04-10,12,20,1,0,asym,443,12.021580800255752,8,25.991798188682242,3.3083020994099366
2020-04-10,13,20,1,1,sym,411,12.64879887449511,6,25.991798188682242,3.3083020994099366
2020-04-10,14,20,1,0,asym,357,11.842753831770985,7,25.991798188682242,3.3083020994099366
2020-04-10,15,20,1,2,sym,536,10.89131013699608,9,25.991798188682242,3.3083020994099366
2020-04-10,16,20,1,0,sym,526,12.33064402338393,6,25.991798188682242,3.3083020994099366
2020-04-10,17,20,1,0,sym,423,13.084310963737916,5,25.991798188682242,3.3083020994099366
2020-04-10,18,20,1,0,sym,358,10.841956600677078,11,25.991798188682242,3.3083020994099366
2020-04-10,19,20,1,0,sym,451,10.445621058645909,7,25.991798188682242,3.3083020994099366
2020-04-10,20,20,1,1,sym,583,11.611517525700444,9,25.991798188682242,3.3083020994099366
2020-04-10,21,20,1,5,sym,533,12.469625002463241,8,25.991798188682242,3.3083020994099366
2020-04-10,22,20,1,1,sym,439,11.852005041292784,3,25.991798188682242,3.3083020994099366
2020-04-11,1,21,1,0,sym,457,10.942535634108747,10,24.79220075995728,3.4200511793599864
2020-04-11,2,21,1,1,asym,576,10.15555340536569,9,24.79220075995728,3.4200511793599864
2020-04-11,3,21,1,1,sym,448,13.550042522535456,9,24.79220075995728,3.4200511793599864
2020-04-11,4,21,1,0,sym,357,16.331132384088335,10,24.79220075995728,3.4200511793599864
2020-04-11,5,21,1,3,asym,397,11.195622177150492,8,24.79220075995728,3.4200511793599864
2020-04-11,6,21,1,1,sym,496,13.88224895027887,8,24.79220075995728,3.4200511793599864
2020-04-11,7,21,1,2,asym,434,13.079015684707718,7,24.79220075995728,3.4200511793599864
2020-04-11,8,21,1,1,sym,466,11.64733069127805,6,24.79220075995728,3.4200511793599864
2020-04-11,9,21,1,1,asym,508,13.10095026754329,7,24.79220075995728,3.4200511793599864
2020-04-11,10,21,1,1,sym,414,13.113197762138926,8,24.79220075995728,3.4200511793599864
2020-04-11,11,21,1,0,asym,489,10.757846324873377,12,24.79220075995728,3.4200511793599864
2020-04-11,12,21,1,0,asym,399,14.001177641037026,11,24.79220075995728,3.4200511793599864
2020-04-11,13,21,1,0,asym,429,13.758700219727324,8,24.79220075995728,3.4200511793599864
2020-04-11,14,21,1,0,sym,498,14.073321171688683,7,24.79220075995728,3.4200511793599864
2020-04-11,15,21,1,1,asym,498,10.5538437037799,9,24.79220075995728,3.4200511793599864
2020-04-11,16,21,1,0,sym,347,13.920522186178722,6,24.79220075995728,3.4200511793599864
2020-04-11,17,21,1,1,sym,381,11.806009050408104,7,24.79220075995728,3.4200511793599864
2020-04-11,18,21,1,0,sym,412,9.825355070898189,9,24.79220075995728,3.4200511793599864
2020-04-11,19,21,1,0,sym,575,10.352962070236106,6,24.79220075995728,3.4200511793599864
2020-04-11,20,21,1,0,asym,464,15.117919391123399,9,24.79220075995728,3.4200511793599864
2020-04-11,21,21,1,0,sym,472,10.84332682093485,7,24.79220075995728,3.4200511793599864
2020-04-11,22,21,1,0,sym,461,12.238642446452047,5,24.79220075995728,3.4200511793599864
2020-04-12,1,22,1,1,asym,468,13.767336651618638,1,24.718711169024218,0.04933946582047444
