colegio_id,anio,Y,D,tratado,post
1039,2014,259.44,0,0,0
1039,2015,267.76,0,0,1
1039,2016,261.08,0,0,1
1039,2017,261.68,0,0,1
1040,2013,283.46,0,1,0
1040,2014,286.86,0,1,0
1040,2015,299.88,1,1,1
1040,2016,301.36,1,1,1
1040,2017,290.24,1,1,1
1041,2013,272.79,0,1,0
1041,2014,281.98,0,1,0
1041,2015,294.46,1,1,1
1041,2016,295.62,1,1,1
1041,2017,302.26,1,1,1
1042,2013,276.19,0,0,0
1042,2014,277.1,0,0,0
1042,2015,282.19,0,0,1
1042,2016,289.62,0,0,1
1042,2017,286.83,0,0,1
1043,2013,316.39,0,1,0
1043,2014,315.67,0,1,0
1043,2015,331.58,1,1,1
1043,2016,334.25,1,1,1
1043,2017,331.39,1,1,1
1044,2013,274.04,0,0,0
1044,2014,281.08,0,0,0
1044,2015,285.78,0,0,1
1044,2016,288.68,0,0,1
1044,2017,289.05,0,0,1
1045,2013,284.1,0,0,0
1045,2014,277.41,0,0,0
1045,2015,283.19,0,0,1
1045,2016,288.35,0,0,1
1045,2017,289.5,0,0,1
1046,2013,290.41,0,0,0
1046,2014,299.44,0,0,0
1046,2015,296.04,0,0,1
1046,2016,293.99,0,0,1
1046,2017,299.82,0,0,1
1047,2013,268.39,0,0,0
1047,2014,262.07,0,0,0
1047,2015,266.39,0,0,1
1047,2016,261.71,0,0,1
1047,2017,275.05,0,0,1
1048,2013,266.26,0,1,0
1048,2014,263.38,0,1,0
1048,2015,277.65,1,1,1
1048,2016,280.91,1,1,1
1048,2017,285.91,1,1,1
1049,2013,306.55,0,1,0
1049,2014,304.39,0,1,0
1049,2015,309.74,1,1,1
1049,2016,321.4,1,1,1
1049,2017,320.68,1,1,1
1050,2013,284.57,0,1,0
1050,2014,290.6,0,1,0
1050,2015,294.64,1,1,1
1050,2016,311.58,1,1,1
1050,2017,299.66,1,1,1
1051,2013,321.53,0,1,0
1051,2014,325.69,0,1,0
1051,2015,337.82,1,1,1
1051,2016,335.97,1,1,1
1051,2017,347.76,1,1,1
1052,2013,290.89,0,0,0
1052,2014,291.32,0,0,0
1052,2015,293.91,0,0,1
1052,2016,291.11,0,0,1
1052,2017,295.34,0,0,1
1053,2013,269.77,0,1,0
1053,2014,272.99,0,1,0
1053,2015,287.94,1,1,1
1053,2016,283.58,1,1,1
1053,2017,289.52,1,1,1
1054,2013,279.46,0,1,0
1054,2014,282.56,0,1,0
1054,2015,300.38,1,1,1
1054,2016,307.08,1,1,1
1054,2017,301.97,1,1,1
1055,2013,290.01,0,1,0
1055,2014,299.27,0,1,0
1055,2015,307.12,1,1,1
1055,2016,311.18,1,1,1
1055,2017,301.21,1,1,1
1056,2013,291.37,0,1,0
1056,2014,285.07,0,1,0
1056,2015,295.02,1,1,1
1056,2016,294.78,1,1,1
1056,2017,294.19,1,1,1
1057,2013,261.54,0,0,0
1057,2014,275.44,0,0,0
1057,2015,270.5,0,0,1
1057,2016,271.29,0,0,1
1057,2017,266.09,0,0,1
1058,2013,294.57,0,0,0
1058,2014,304.08,0,0,0
1058,2015,299.91,0,0,1
1058,2016,305.84,0,0,1
1058,2017,314.41,0,0,1
1059,2013,302.57,0,1,0
1059,2014,302.36,0,1,0
1059,2015,317.9,1,1,1
1059,2016,325.85,1,1,1
1059,2017,321.56,1,1,1
1060,2013,290.82,0,0,0
1060,2014,294.96,0,0,0
1060,2015,296.18,0,0,1
1060,2016,300.2,0,0,1
1060,2017,303.26,0,0,1
1061,2013,271.13,0,0,0
1061,2014,266.31,0,0,0
1061,2015,279.63,0,0,1
1061,2016,271.97,0,0,1
1061,2017,286.71,0,0,1
1062,2013,286.46,0,0,0
1062,2014,298.41,0,0,0
1062,2015,288.81,0,0,1
1062,2016,292.18,0,0,1
1062,2017,299.22,0,0,1
1063,2013,289.27,0,1,0
1063,2014,288.38,0,1,0
1063,2015,297.38,1,1,1
1063,2016,305.82,1,1,1
1063,2017,302.99,1,1,1
1064,2013,281.98,0,1,0
1064,2014,289.92,0,1,0
1064,2015,299.14,1,1,1
1064,2016,299.11,1,1,1
1064,2017,295.71,1,1,1
1065,2013,261.34,0,0,0
1065,2014,264.32,0,0,0
1065,2015,275.72,0,0,1
1065,2016,275.04,0,0,1
1065,2017,271.81,0,0,1
1066,2013,276.41,0,1,0
1066,2014,283.18,0,1,0
1066,2015,295.74,1,1,1
1066,2016,305.91,1,1,1
1066,2017,297.87,1,1,1
1067,2013,287.56,0,0,0
1067,2014,291.17,0,0,0
1067,2015,286.64,0,0,1
1067,2016,292.9,0,0,1
1067,2017,295.61,0,0,1
1068,2013,278.14,0,0,0
1068,2014,273.12,0,0,0
1068,2015,278.16,0,0,1
1068,2016,274.26,0,0,1
1068,2017,272.27,0,0,1
1069,2013,255.7,0,1,0
1069,2014,264.11,0,1,0
1069,2015,275.92,1,1,1
1069,2016,285.67,1,1,1
1069,2017,277.76,1,1,1
1070,2013,268.13,0,1,0
1070,2014,281.87,0,1,0
1070,2015,292.81,1,1,1
1070,2016,294.41,1,1,1
1070,2017,301.49,1,1,1
1071,2013,265.35,0,1,0
1071,2014,265.93,0,1,0
1071,2015,281.0,1,1,1
1071,2016,292.38,1,1,1
1071,2017,287.84,1,1,1
1072,2013,314.87,0,1,0
1072,2014,298.18,0,1,0
1072,2015,313.52,1,1,1
1072,2016,323.73,1,1,1
1072,2017,326.61,1,1,1
1073,2013,285.75,0,1,0
1073,2014,296.92,0,1,0
1073,2015,303.5,1,1,1
1073,2016,297.23,1,1,1
1073,2017,301.34,1,1,1
1074,2013,268.8,0,0,0
1074,2014,270.78,0,0,0
1074,2015,269.0,0,0,1
1074,2016,270.66,0,0,1
1074,2017,278.44,0,0,1
1075,2013,288.24,0,0,0
1075,2014,291.74,0,0,0
1075,2015,288.47,0,0,1
1075,2016,291.11,0,0,1
1075,2017,293.14,0,0,1
1076,2013,249.89,0,0,0
1076,2014,269.14,0,0,0
1076,2015,270.99,0,0,1
1076,2016,259.0,0,0,1
1076,2017,263.92,0,0,1
1077,2013,293.52,0,1,0
1077,2014,297.41,0,1,0
1077,2015,313.15,1,1,1
1077,2016,315.92,1,1,1
1077,2017,316.43,1,1,1
1078,2013,264.87,0,0,0
1078,2014,270.43,0,0,0
1078,2015,271.15,0,0,1
1078,2016,269.58,0,0,1
1078,2017,280.62,0,0,1
1079,2013,308.53,0,0,0
1079,2014,320.49,0,0,0
1079,2015,321.06,0,0,1
1079,2016,319.67,0,0,1
1079,2017,312.86,0,0,1
1080,2013,279.42,0,0,0
1080,2014,277.74,0,0,0
1080,2015,292.29,0,0,1
1080,2016,285.93,0,0,1
1080,2017,293.7,0,0,1
1081,2013,281.23,0,0,0
1081,2014,279.46,0,0,0
1081,2015,286.58,0,0,1
1081,2016,295.79,0,0,1
1081,2017,292.87,0,0,1
1082,2013,269.12,0,1,0
1082,2014,263.73,0,1,0
1082,2015,284.78,1,1,1
1082,2016,288.2,1,1,1
1082,2017,288.59,1,1,1
1083,2013,299.53,0,0,0
1083,2014,315.86,0,0,0
1083,2015,309.42,0,0,1
1083,2016,316.05,0,0,1
1083,2017,308.91,0,0,1
1084,2013,312.13,0,1,0
1084,2014,311.53,0,1,0
1084,2015,320.53,1,1,1
1084,2016,326.32,1,1,1
1084,2017,325.07,1,1,1
1085,2013,274.53,0,0,0
1085,2014,277.34,0,0,0
1085,2015,282.6,0,0,1
1085,2016,280.82,0,0,1
1085,2017,285.75,0,0,1
1086,2013,248.95,0,0,0
1086,2014,241.24,0,0,0
1086,2015,249.46,0,0,1
1086,2016,254.3,0,0,1
1086,2017,253.27,0,0,1
1087,2013,301.75,0,1,0
1087,2014,287.65,0,1,0
1087,2015,311.36,1,1,1
1087,2016,307.67,1,1,1
1087,2017,318.5,1,1,1
1088,2013,297.84,0,0,0
1088,2014,296.62,0,0,0
1088,2015,304.08,0,0,1
1088,2016,300.38,0,0,1
1088,2017,304.19,0,0,1
1089,2013,280.94,0,0,0
1089,2014,272.27,0,0,0
1089,2015,277.02,0,0,1
1089,2016,287.21,0,0,1
1089,2017,289.59,0,0,1
1090,2013,260.86,0,0,0
1090,2014,259.87,0,0,0
1090,2015,263.08,0,0,1
1090,2016,266.28,0,0,1
1090,2017,265.07,0,0,1
1091,2013,295.37,0,1,0
1091,2014,291.82,0,1,0
1091,2015,300.08,1,1,1
1091,2016,310.37,1,1,1
1091,2017,295.98,1,1,1
1092,2013,285.78,0,0,0
1092,2014,272.33,0,0,0
1092,2015,280.34,0,0,1
1092,2016,279.02,0,0,1
1092,2017,284.56,0,0,1
1093,2013,239.78,0,0,0
1093,2014,242.01,0,0,0
1093,2015,246.05,0,0,1
1093,2016,250.47,0,0,1
1093,2017,246.93,0,0,1
1094,2013,264.42,0,0,0
1094,2014,275.91,0,0,0
1094,2015,285.01,0,0,1
1094,2016,280.18,0,0,1
1094,2017,279.3,0,0,1
1095,2013,265.99,0,1,0
1095,2014,271.64,0,1,0
1095,2015,284.03,1,1,1
1095,2016,283.54,1,1,1
1095,2017,283.5,1,1,1
1096,2013,298.22,0,0,0
1096,2014,304.5,0,0,0
1096,2015,302.44,0,0,1
1096,2016,307.87,0,0,1
1096,2017,307.06,0,0,1
1097,2013,254.46,0,1,0
1097,2014,259.87,0,1,0
1097,2015,247.31,1,1,1
1097,2016,269.75,1,1,1
1097,2017,266.9,1,1,1
1098,2013,287.17,0,0,0
1098,2014,277.53,0,0,0
1098,2015,294.16,0,0,1
1098,2016,296.36,0,0,1
1098,2017,294.15,0,0,1
1099,2013,264.48,0,0,0
1099,2014,263.79,0,0,0
1099,2015,258.48,0,0,1
1099,2016,267.63,0,0,1
1099,2017,273.63,0,0,1
1100,2013,270.34,0,1,0
1100,2014,270.05,0,1,0
1100,2015,279.82,1,1,1
1100,2016,281.24,1,1,1
1100,2017,288.86,1,1,1
1101,2013,282.14,0,1,0
1101,2014,294.18,0,1,0
1101,2015,301.45,1,1,1
1101,2016,304.95,1,1,1
1101,2017,305.12,1,1,1
1102,2013,263.66,0,0,0
1102,2014,261.29,0,0,0
1102,2015,261.86,0,0,1
1102,2016,260.63,0,0,1
1102,2017,274.44,0,0,1
1103,2013,259.49,0,0,0
1103,2014,240.94,0,0,0
1103,2015,250.82,0,0,1
1103,2016,252.73,0,0,1
1103,2017,253.18,0,0,1
1104,2013,288.94,0,0,0
1104,2014,292.87,0,0,0
1104,2015,295.79,0,0,1
1104,2016,286.07,0,0,1
1104,2017,294.95,0,0,1
1105,2013,254.36,0,0,0
1105,2014,254.99,0,0,0
1105,2015,264.65,0,0,1
1105,2016,270.3,0,0,1
1105,2017,268.21,0,0,1
1106,2013,269.08,0,1,0
1106,2014,268.55,0,1,0
1106,2015,293.89,1,1,1
1106,2016,292.36,1,1,1
1106,2017,298.38,1,1,1
1107,2013,272.02,0,0,0
1107,2014,270.6,0,0,0
1107,2015,291.13,0,0,1
1107,2016,282.94,0,0,1
1107,2017,285.26,0,0,1
1108,2013,296.77,0,1,0
1108,2014,304.84,0,1,0
1108,2015,324.91,1,1,1
1108,2016,320.89,1,1,1
1108,2017,327.64,1,1,1
1109,2013,300.95,0,1,0
1109,2014,298.44,0,1,0
1109,2015,303.29,1,1,1
1109,2016,305.76,1,1,1
1109,2017,302.16,1,1,1
1110,2013,249.74,0,1,0
1110,2014,243.06,0,1,0
1110,2015,258.04,1,1,1
1110,2016,264.03,1,1,1
1110,2017,259.18,1,1,1
1111,2013,292.69,0,1,0
1111,2014,292.58,0,1,0
1111,2015,302.31,1,1,1
1111,2016,308.55,1,1,1
1111,2017,309.77,1,1,1
1112,2013,291.83,0,1,0
1112,2014,288.13,0,1,0
1112,2015,307.77,1,1,1
1112,2016,308.26,1,1,1
1112,2017,303.18,1,1,1
1113,2013,240.33,0,1,0
1113,2014,241.21,0,1,0
1113,2015,244.91,1,1,1
1113,2016,255.81,1,1,1
1113,2017,267.79,1,1,1
1114,2013,274.68,0,0,0
1114,2014,278.53,0,0,0
1114,2015,273.31,0,0,1
1114,2016,285.69,0,0,1
1114,2017,288.02,0,0,1
1115,2013,288.28,0,0,0
1115,2014,291.47,0,0,0
1115,2015,292.01,0,0,1
1115,2016,290.8,0,0,1
1115,2017,297.34,0,0,1
1116,2013,285.4,0,1,0
1116,2014,289.37,0,1,0
1116,2015,308.14,1,1,1
1116,2016,304.58,1,1,1
1116,2017,312.74,1,1,1
1117,2013,274.95,0,0,0
1117,2014,285.08,0,0,0
1117,2015,278.73,0,0,1
1117,2016,275.59,0,0,1
1117,2017,282.0,0,0,1
1118,2013,268.54,0,1,0
1118,2014,265.74,0,1,0
1118,2015,291.14,1,1,1
1118,2016,286.15,1,1,1
1118,2017,287.03,1,1,1
1119,2013,272.02,0,0,0
1119,2014,271.53,0,0,0
1119,2015,280.11,0,0,1
1119,2016,274.47,0,0,1
1119,2017,284.61,0,0,1
1120,2013,275.27,0,0,0
1120,2014,273.56,0,0,0
1120,2015,271.46,0,0,1
1120,2016,265.53,0,0,1
1120,2017,271.98,0,0,1
1121,2013,301.6,0,1,0
1121,2014,309.02,0,1,0
1121,2015,316.56,1,1,1
1121,2016,320.33,1,1,1
1121,2017,317.66,1,1,1
1122,2013,262.34,0,0,0
1122,2014,260.87,0,0,0
1122,2015,273.01,0,0,1
1122,2016,274.67,0,0,1
1122,2017,279.19,0,0,1
1123,2013,253.4,0,1,0
1123,2014,268.58,0,1,0
1123,2015,272.96,1,1,1
1123,2016,281.8,1,1,1
1123,2017,285.61,1,1,1
1124,2013,287.2,0,0,0
1124,2014,270.83,0,0,0
1124,2015,280.24,0,0,1
1124,2016,280.03,0,0,1
1124,2017,287.1,0,0,1
1125,2013,296.59,0,1,0
1125,2014,300.27,0,1,0
1125,2015,305.17,1,1,1
1125,2016,311.81,1,1,1
1125,2017,318.24,1,1,1
1126,2013,271.14,0,0,0
1126,2014,277.5,0,0,0
1126,2015,280.21,0,0,1
1126,2016,279.01,0,0,1
1126,2017,284.11,0,0,1
1127,2013,294.52,0,0,0
1127,2014,294.98,0,0,0
1127,2015,291.61,0,0,1
1127,2016,299.64,0,0,1
1127,2017,298.23,0,0,1
1128,2013,273.32,0,1,0
1128,2014,275.93,0,1,0
1128,2015,288.97,1,1,1
1128,2016,289.34,1,1,1
1128,2017,300.49,1,1,1
1129,2013,270.1,0,0,0
1129,2014,263.86,0,0,0
1129,2015,277.55,0,0,1
1129,2016,270.9,0,0,1
1129,2017,288.85,0,0,1
1130,2013,282.71,0,1,0
1130,2014,284.09,0,1,0
1130,2015,290.07,1,1,1
1130,2016,294.38,1,1,1
1130,2017,294.58,1,1,1
1131,2013,311.69,0,0,0
1131,2014,319.75,0,0,0
1131,2015,309.68,0,0,1
1131,2016,315.17,0,0,1
1131,2017,318.91,0,0,1
1132,2013,258.19,0,0,0
1132,2014,262.04,0,0,0
1132,2015,255.06,0,0,1
1132,2016,256.41,0,0,1
1132,2017,256.27,0,0,1
1133,2013,276.98,0,1,0
1133,2014,274.26,0,1,0
1133,2015,290.0,1,1,1
1133,2016,291.17,1,1,1
1133,2017,315.96,1,1,1
1134,2013,295.61,0,0,0
1134,2014,295.8,0,0,0
1134,2015,301.37,0,0,1
1134,2016,295.19,0,0,1
1134,2017,296.22,0,0,1
1135,2013,282.22,0,0,0
1135,2014,281.76,0,0,0
1135,2015,293.92,0,0,1
1135,2016,276.37,0,0,1
1135,2017,293.29,0,0,1
1136,2013,255.71,0,0,0
1136,2014,258.98,0,0,0
1136,2015,268.67,0,0,1
1136,2016,267.47,0,0,1
1136,2017,269.14,0,0,1
1137,2013,281.66,0,1,0
1137,2014,291.16,0,1,0
1137,2015,301.28,1,1,1
1137,2016,312.58,1,1,1
1137,2017,306.46,1,1,1
1138,2013,288.54,0,0,0
1138,2014,289.33,0,0,0
1138,2015,283.39,0,0,1
1138,2016,287.54,0,0,1
1138,2017,289.12,0,0,1
1139,2013,280.48,0,1,0
1139,2014,269.94,0,1,0
1139,2015,280.82,1,1,1
1139,2016,289.35,1,1,1
1139,2017,290.22,1,1,1
1140,2013,289.94,0,1,0
1140,2014,295.98,0,1,0
1140,2015,317.8,1,1,1
1140,2016,316.14,1,1,1
1140,2017,325.86,1,1,1
1141,2013,282.43,0,1,0
1141,2014,283.17,0,1,0
1141,2015,295.19,1,1,1
1141,2016,297.16,1,1,1
1141,2017,293.02,1,1,1
1142,2013,273.98,0,0,0
1142,2014,265.05,0,0,0
1142,2015,277.97,0,0,1
1142,2016,269.6,0,0,1
1142,2017,277.18,0,0,1
1143,2013,251.12,0,1,0
1143,2014,247.34,0,1,0
1143,2015,260.46,1,1,1
1143,2016,261.85,1,1,1
1143,2017,267.1,1,1,1
1144,2013,288.26,0,1,0
1144,2014,285.97,0,1,0
1144,2015,301.72,1,1,1
1144,2016,294.59,1,1,1
1144,2017,298.76,1,1,1
1145,2013,289.55,0,0,0
1145,2014,299.91,0,0,0
1145,2015,303.87,0,0,1
1145,2016,295.93,0,0,1
1145,2017,302.89,0,0,1
1146,2013,287.96,0,1,0
1146,2014,295.07,0,1,0
1146,2015,299.56,1,1,1
1146,2016,314.42,1,1,1
1146,2017,313.98,1,1,1
1147,2013,288.21,0,1,0
1147,2014,284.37,0,1,0
1147,2015,301.4,1,1,1
1147,2016,303.02,1,1,1
1147,2017,307.1,1,1,1
1148,2013,266.06,0,0,0
1148,2014,268.8,0,0,0
1148,2015,267.1,0,0,1
1148,2016,278.82,0,0,1
1148,2017,284.6,0,0,1
1149,2013,317.27,0,1,0
1149,2014,323.66,0,1,0
1149,2015,337.79,1,1,1
1149,2016,330.07,1,1,1
1149,2017,337.5,1,1,1
1150,2013,293.39,0,1,0
1150,2014,293.74,0,1,0
1150,2015,312.9,1,1,1
1150,2016,300.7,1,1,1
1150,2017,313.04,1,1,1
1151,2013,247.03,0,0,0
1151,2014,236.84,0,0,0
1151,2015,257.59,0,0,1
1151,2016,247.63,0,0,1
1151,2017,250.03,0,0,1
1152,2013,279.07,0,1,0
1152,2014,281.9,0,1,0
1152,2015,288.89,1,1,1
1152,2016,291.41,1,1,1
1152,2017,297.11,1,1,1
1153,2013,270.13,0,0,0
1153,2014,254.75,0,0,0
1153,2015,267.23,0,0,1
1153,2016,269.96,0,0,1
1153,2017,261.32,0,0,1
1154,2013,279.92,0,0,0
1154,2014,272.21,0,0,0
1154,2015,276.41,0,0,1
1154,2016,283.33,0,0,1
1154,2017,283.27,0,0,1
1155,2013,275.5,0,1,0
1155,2014,273.73,0,1,0
1155,2015,285.11,1,1,1
1155,2016,291.15,1,1,1
1155,2017,303.63,1,1,1
1156,2013,326.49,0,1,0
1156,2014,327.04,0,1,0
1156,2015,328.83,1,1,1
1156,2016,338.22,1,1,1
1156,2017,340.06,1,1,1
1157,2013,264.01,0,0,0
1157,2014,262.94,0,0,0
1157,2015,261.34,0,0,1
1157,2016,274.02,0,0,1
1157,2017,276.46,0,0,1
1158,2013,251.49,0,1,0
1158,2014,254.69,0,1,0
1158,2015,263.87,1,1,1
1158,2016,276.37,1,1,1
1158,2017,260.59,1,1,1
1159,2013,258.49,0,1,0
1159,2014,254.63,0,1,0
1159,2015,270.49,1,1,1
1159,2016,270.22,1,1,1
1159,2017,275.45,1,1,1
1160,2013,255.92,0,1,0
1160,2014,257.67,0,1,0
1160,2015,270.0,1,1,1
1160,2016,267.2,1,1,1
1160,2017,275.07,1,1,1
1161,2013,252.81,0,1,0
1161,2014,257.23,0,1,0
1161,2015,271.9,1,1,1
1161,2016,268.25,1,1,1
1161,2017,273.78,1,1,1
1162,2013,279.35,0,1,0
1162,2014,280.8,0,1,0
1162,2015,295.01,1,1,1
1162,2016,296.78,1,1,1
1162,2017,292.42,1,1,1
1163,2013,285.8,0,0,0
1163,2014,278.63,0,0,0
1163,2015,279.88,0,0,1
1163,2016,281.18,0,0,1
1163,2017,287.6,0,0,1
1164,2013,268.11,0,0,0
1164,2014,261.33,0,0,0
1164,2015,266.66,0,0,1
1164,2016,272.63,0,0,1
1164,2017,283.1,0,0,1
1165,2013,254.89,0,0,0
1165,2014,252.74,0,0,0
1165,2015,261.17,0,0,1
1165,2016,252.23,0,0,1
1165,2017,261.25,0,0,1
1166,2013,283.56,0,0,0
1166,2014,301.08,0,0,0
1166,2015,302.94,0,0,1
1166,2016,292.88,0,0,1
1166,2017,298.63,0,0,1
1167,2013,274.2,0,1,0
1167,2014,277.66,0,1,0
1167,2015,282.2,1,1,1
1167,2016,287.0,1,1,1
1167,2017,291.24,1,1,1
1168,2013,291.06,0,1,0
1168,2014,290.57,0,1,0
1168,2015,308.02,1,1,1
1168,2016,319.12,1,1,1
1168,2017,316.51,1,1,1
1169,2013,291.87,0,1,0
1169,2014,299.77,0,1,0
1169,2015,308.24,1,1,1
1169,2016,305.0,1,1,1
1169,2017,308.62,1,1,1
1170,2013,272.74,0,0,0
1170,2014,278.32,0,0,0
1170,2015,270.35,0,0,1
1170,2016,278.78,0,0,1
1170,2017,281.95,0,0,1
1171,2013,308.97,0,1,0
1171,2014,312.16,0,1,0
1171,2015,325.59,1,1,1
1171,2016,328.33,1,1,1
1171,2017,329.4,1,1,1
1172,2013,279.93,0,0,0
1172,2014,280.64,0,0,0
1172,2015,274.76,0,0,1
1172,2016,282.1,0,0,1
1172,2017,280.64,0,0,1
1173,2013,285.7,0,0,0
1173,2014,286.71,0,0,0
1173,2015,281.33,0,0,1
1173,2016,289.68,0,0,1
1173,2017,297.72,0,0,1
1174,2013,281.74,0,1,0
1174,2014,274.21,0,1,0
1174,2015,301.36,1,1,1
1174,2016,296.14,1,1,1
1174,2017,301.36,1,1,1
1175,2013,258.1,0,0,0
1175,2014,263.33,0,0,0
1175,2015,265.6,0,0,1
1175,2016,274.15,0,0,1
1175,2017,273.92,0,0,1
1176,2013,252.75,0,0,0
1176,2014,267.22,0,0,0
1176,2015,268.1,0,0,1
1176,2016,257.67,0,0,1
1176,2017,276.25,0,0,1
1177,2013,245.97,0,0,0
1177,2014,248.74,0,0,0
1177,2015,253.97,0,0,1
1177,2016,249.71,0,0,1
1177,2017,252.91,0,0,1
1178,2013,270.05,0,1,0
1178,2014,275.85,0,1,0
1178,2015,290.41,1,1,1
1178,2016,294.21,1,1,1
1178,2017,294.16,1,1,1
1179,2013,302.73,0,1,0
1179,2014,303.68,0,1,0
1179,2015,322.13,1,1,1
1179,2016,315.37,1,1,1
1179,2017,316.45,1,1,1
1180,2013,234.02,0,0,0
1180,2014,232.5,0,0,0
1180,2015,245.45,0,0,1
1180,2016,247.97,0,0,1
1180,2017,241.16,0,0,1
1181,2013,242.44,0,0,0
1181,2014,244.56,0,0,0
1181,2015,241.61,0,0,1
1181,2016,255.63,0,0,1
1181,2017,252.91,0,0,1
1182,2013,276.91,0,1,0
1182,2014,276.16,0,1,0
1182,2015,287.85,1,1,1
1182,2016,285.49,1,1,1
1182,2017,283.9,1,1,1
1183,2013,269.28,0,1,0
1183,2014,272.06,0,1,0
1183,2015,284.48,1,1,1
1183,2016,282.05,1,1,1
1183,2017,284.97,1,1,1
1184,2013,299.05,0,0,0
1184,2014,296.09,0,0,0
1184,2015,303.05,0,0,1
1184,2016,293.56,0,0,1
1184,2017,305.72,0,0,1
1185,2013,252.97,0,1,0
1185,2014,247.33,0,1,0
1185,2015,268.93,1,1,1
1185,2016,268.12,1,1,1
1185,2017,271.06,1,1,1
1186,2013,306.41,0,1,0
1186,2014,309.66,0,1,0
1186,2015,318.78,1,1,1
1186,2016,319.98,1,1,1
1186,2017,323.62,1,1,1
1187,2013,251.29,0,0,0
1187,2014,251.74,0,0,0
1187,2015,261.77,0,0,1
1187,2016,260.4,0,0,1
1187,2017,262.37,0,0,1
1188,2013,258.55,0,1,0
1188,2014,248.47,0,1,0
1188,2015,274.62,1,1,1
1188,2016,262.86,1,1,1
1188,2017,267.47,1,1,1
1189,2013,275.68,0,0,0
1189,2014,280.25,0,0,0
1189,2015,285.85,0,0,1
1189,2016,279.2,0,0,1
1189,2017,291.75,0,0,1
1190,2013,283.91,0,1,0
1190,2014,274.64,0,1,0
1190,2015,285.79,1,1,1
1190,2016,290.87,1,1,1
1190,2017,299.25,1,1,1
1191,2013,252.97,0,0,0
1191,2014,263.14,0,0,0
1191,2015,272.11,0,0,1
1191,2016,269.5,0,0,1
1191,2017,260.98,0,0,1
1192,2013,297.03,0,1,0
1192,2014,293.69,0,1,0
1192,2015,309.22,1,1,1
1192,2016,301.19,1,1,1
1192,2017,312.27,1,1,1
1193,2013,279.85,0,1,0
1193,2014,283.56,0,1,0
1193,2015,284.84,1,1,1
1193,2016,296.5,1,1,1
1193,2017,292.89,1,1,1
1194,2013,282.75,0,1,0
1194,2014,293.27,0,1,0
1194,2015,294.27,1,1,1
1194,2016,295.02,1,1,1
1194,2017,307.08,1,1,1
1195,2013,308.41,0,0,0
1195,2014,308.66,0,0,0
1195,2015,312.5,0,0,1
1195,2016,305.24,0,0,1
1195,2017,315.01,0,0,1
1196,2013,251.81,0,0,0
1196,2014,257.79,0,0,0
1196,2015,265.79,0,0,1
1196,2016,261.86,0,0,1
1196,2017,266.45,0,0,1
1197,2013,253.25,0,0,0
1197,2014,259.75,0,0,0
1197,2015,254.41,0,0,1
1197,2016,258.26,0,0,1
1197,2017,248.4,0,0,1
1198,2013,269.54,0,0,0
1198,2014,276.56,0,0,0
1198,2015,258.57,0,0,1
1198,2016,271.84,0,0,1
1198,2017,272.18,0,0,1
1199,2013,245.71,0,1,0
1199,2014,253.98,0,1,0
1199,2015,264.66,1,1,1
1199,2016,269.11,1,1,1
1199,2017,268.81,1,1,1
1200,2013,263.75,0,1,0
1200,2014,263.76,0,1,0
1200,2015,277.27,1,1,1
1200,2016,280.3,1,1,1
1200,2017,282.81,1,1,1
1201,2013,257.94,0,0,0
1201,2014,260.99,0,0,0
1201,2015,264.22,0,0,1
1201,2016,259.01,0,0,1
1201,2017,262.9,0,0,1
1202,2013,288.46,0,1,0
1202,2014,283.17,0,1,0
1202,2015,293.92,1,1,1
1202,2016,299.39,1,1,1
1202,2017,296.01,1,1,1
1203,2013,289.07,0,1,0
1203,2014,290.38,0,1,0
1203,2015,312.02,1,1,1
1203,2016,311.34,1,1,1
1203,2017,311.2,1,1,1
1204,2013,251.2,0,0,0
1204,2014,255.75,0,0,0
1204,2015,257.65,0,0,1
1204,2016,265.0,0,0,1
1204,2017,264.68,0,0,1
1205,2013,290.96,0,0,0
1205,2014,296.86,0,0,0
1205,2015,282.53,0,0,1
1205,2016,288.13,0,0,1
1205,2017,300.82,0,0,1
1206,2013,301.07,0,1,0
1206,2014,293.97,0,1,0
1206,2015,312.36,1,1,1
1206,2016,322.7,1,1,1
1206,2017,319.7,1,1,1
1207,2013,275.21,0,0,0
1207,2014,283.28,0,0,0
1207,2015,277.27,0,0,1
1207,2016,274.65,0,0,1
1207,2017,274.58,0,0,1
1208,2013,300.96,0,1,0
1208,2014,307.85,0,1,0
1208,2015,328.34,1,1,1
1208,2016,317.52,1,1,1
1208,2017,312.48,1,1,1
1209,2013,262.77,0,0,0
1209,2014,264.41,0,0,0
1209,2015,256.85,0,0,1
1209,2016,270.86,0,0,1
1209,2017,266.62,0,0,1
1210,2013,297.88,0,0,0
1210,2014,304.17,0,0,0
1210,2015,306.04,0,0,1
1210,2016,308.23,0,0,1
1210,2017,308.47,0,0,1
1211,2013,253.55,0,0,0
1211,2014,248.34,0,0,0
1211,2015,255.74,0,0,1
1211,2016,249.62,0,0,1
1211,2017,266.47,0,0,1
1212,2013,256.6,0,0,0
1212,2014,253.57,0,0,0
1212,2015,256.72,0,0,1
1212,2016,266.03,0,0,1
1212,2017,276.48,0,0,1
1213,2013,288.95,0,0,0
1213,2014,293.58,0,0,0
1213,2015,292.29,0,0,1
1213,2016,301.31,0,0,1
